date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:15%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/62-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/62-kgs	(from https://www.greateasternretail.com/)
16:27:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:16%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/70-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/70-kgs	(from https://www.greateasternretail.com/)
16:27:17	338621/338621	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:15%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/90-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/90-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:18	338640/338640	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:16%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/62-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/62-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:18	412137/412137	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:16%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/80-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/80-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:18	395357/395357	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:16%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/70-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/70-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:17%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/65-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/65-kgs	(from https://www.greateasternretail.com/)
16:27:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:18%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/100-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/100-kgs	(from https://www.greateasternretail.com/)
16:27:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:19%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/85-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/85-kgs	(from https://www.greateasternretail.com/)
16:27:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:19%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic	(from https://www.greateasternretail.com/)
16:27:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:19%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/70-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/70-kgs	(from https://www.greateasternretail.com/)
16:27:20	395239/395239	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:18%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/65-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/65-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:20	338628/338628	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:19%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/100-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/100-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:21	314364/314364	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:19%20GMT	https://www.greateasternretail.com/shop/washing-machine/top-loading/85-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/top-loading/85-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:20%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/72-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/72-kgs	(from https://www.greateasternretail.com/)
16:27:21	348764/348764	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:20%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/index.html	(from https://www.greateasternretail.com/)
16:27:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:21%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/75-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/75-kgs	(from https://www.greateasternretail.com/)
16:27:21	318985/318985	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:20%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/70-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/70-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:22	314382/314382	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:21%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/72-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/72-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:21%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/80-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/80-kgs	(from https://www.greateasternretail.com/)
16:27:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:22%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/85-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/85-kgs	(from https://www.greateasternretail.com/)
16:27:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:22%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/100-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/100-kgs	(from https://www.greateasternretail.com/)
16:27:23	318985/318985	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:22%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/75-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/75-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:23	338700/338700	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:22%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/80-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/80-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:22%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/95kg	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/95kg	(from https://www.greateasternretail.com/)
16:27:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:23%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/105-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/105-kgs	(from https://www.greateasternretail.com/)
16:27:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:23%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/110-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/110-kgs	(from https://www.greateasternretail.com/)
16:27:28	314388/314388	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:23%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/100-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/100-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:28	314370/314370	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:23%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/95kg/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/95kg/index.html	(from https://www.greateasternretail.com/)
16:27:28	318985/318985	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:23%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/85-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/85-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:29	314388/314388	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:24%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/105-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/105-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:29%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading.44.delayed	(from https://www.greateasternretail.com/)
16:27:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:29%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/60-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/60-kgs.45.delayed	(from https://www.greateasternretail.com/)
16:27:30	314388/314388	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:28%20GMT	https://www.greateasternretail.com/shop/washing-machine/semi-automatic/110-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/semi-automatic/110-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:29%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/62-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/62-kgs	(from https://www.greateasternretail.com/)
16:27:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:30%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/70-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/70-kgs.47.delayed	(from https://www.greateasternretail.com/)
16:27:31	417294/417294	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:30%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/60-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/60-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:31	766882/766882	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:29%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/index.html	(from https://www.greateasternretail.com/)
16:27:32	314376/314376	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:30%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/62-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/62-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:31%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/75-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/75-kgs	(from https://www.greateasternretail.com/)
16:27:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:31%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/80-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/80-kgs	(from https://www.greateasternretail.com/)
16:27:32	468295/468295	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:31%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/70-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/70-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:32%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/90-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/90-kgs	(from https://www.greateasternretail.com/)
16:27:33	338623/338623	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:31%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/75-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/75-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:32%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/65-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/65-kgs	(from https://www.greateasternretail.com/)
16:27:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:33%20GMT	https://www.greateasternretail.com/shop/washing-machine/washer-dryer	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/washer-dryer	(from https://www.greateasternretail.com/)
16:27:33	484914/484914	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:32%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/80-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/80-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:33%20GMT	https://www.greateasternretail.com/shop/washing-machine/washer-dryer/90-60-kgs	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/washer-dryer/90-60-kgs	(from https://www.greateasternretail.com/)
16:27:34	318979/318979	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:32%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/90-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/90-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:34%20GMT	https://www.greateasternretail.com/shop/washing-machine	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine	(from https://www.greateasternretail.com/)
16:27:37	318991/318991	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:33%20GMT	https://www.greateasternretail.com/shop/washing-machine/washer-dryer/90-60-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/washer-dryer/90-60-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:37	319333/319333	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:33%20GMT	https://www.greateasternretail.com/shop/washing-machine/washer-dryer/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/washer-dryer/index.html	(from https://www.greateasternretail.com/)
16:27:37	338524/338524	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:33%20GMT	https://www.greateasternretail.com/shop/washing-machine/front-loading/65-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/front-loading/65-kgs/index.html	(from https://www.greateasternretail.com/)
16:27:39	1062069/1062069	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2010:57:37%20GMT	https://www.greateasternretail.com/shop/washing-machine/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/washing-machine/index.html	(from https://www.greateasternretail.com/)
16:27:39	6416/6416	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:08:42%20GMT	https://d1kivxjtmxnd4.cloudfront.net//filters:format(webp)/filters:quality(70)/images/Category_dropdown_12-04_Yscnyrc.png	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(70)/images/Category_dropdown_12-04_Yscnyrc.png	(from https://www.greateasternretail.com/)
16:27:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:39%20GMT	https://www.greateasternretail.com/shop/computers/laptops	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/computers/laptops	(from https://www.greateasternretail.com/)
16:27:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Sep%202023%2010:57:39%20GMT	https://www.greateasternretail.com/shop/computers/laptops/core-i3	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/shop/computers/laptops/core-i3	(from https://www.greateasternretail.com/)
